M01	-1.604656289	101.1248861
M02	-1.632753851	101.1266044
M03	-1.621951909	101.1246885
M04	-1.636965341	101.1365543
M05	-1.612825332	101.1114544
M06	-1.633882114	101.1452386
M07	-1.602033727	101.1341729
M08	-1.607839419	101.141411
M09	-1.618465946	101.138134
M10	-1.61504305	101.1261547
M11	-1.622935592	101.1433943
M12	-1.59600704	101.1220203
M13	-1.613445886	101.131804
M14	-1.627274934	101.1351875
M15	-1.597368889	101.1511297
